HJD,UT Date,Camera,FWHM,Limit,mag,mag_err,flux(mJy),flux_err,Filter
2458342.91603,2018-08-12.4182481,be,1.43,16.282,13.627,0.019,13.582,0.237,V
2458345.89632,2018-08-15.3984048,be,1.46,16.334,13.621,0.018,13.654,0.226,V
2458345.89759,2018-08-15.3996708,be,1.43,16.284,13.626,0.019,13.606,0.237,V
2458347.88548,2018-08-17.3874766,be,1.42,16.277,13.633,0.019,13.515,0.238,V
2458347.88675,2018-08-17.3887370,be,1.42,16.262,13.609,0.019,13.819,0.241,V
2458347.88801,2018-08-17.3900011,be,1.38,16.295,13.616,0.018,13.724,0.234,V
2458353.87192,2018-08-23.3736243,bi,1.44,16.346,14.211,0.031,7.505,0.211,g
2458353.87314,2018-08-23.3748443,bi,1.51,16.236,14.232,0.035,7.364,0.233,g
2458353.87435,2018-08-23.3760557,bi,1.42,16.007,14.174,0.040,7.764,0.288,g
2458354.86890,2018-08-24.3705565,be,1.65,16.067,13.675,0.024,12.994,0.289,V
2458354.87017,2018-08-24.3718233,be,1.67,16.032,13.604,0.023,13.885,0.298,V
2458354.87144,2018-08-24.3730887,be,1.71,16.046,13.678,0.025,12.970,0.293,V
2458355.86544,2018-08-25.3670437,be,1.56,15.955,13.672,0.027,13.033,0.319,V
2458355.86670,2018-08-25.3683091,be,1.55,15.890,13.619,0.027,13.684,0.339,V
2458355.86799,2018-08-25.3695864,be,1.53,15.956,13.615,0.025,13.739,0.320,V
2458358.85604,2018-08-28.3574851,be,1.61,15.950,13.612,0.025,13.767,0.321,V
2458358.85735,2018-08-28.3587944,be,1.51,15.936,13.633,0.026,13.516,0.326,V
2458358.85861,2018-08-28.3600586,be,1.57,15.935,13.578,0.025,14.211,0.326,V
2458359.88393,2018-08-29.3853329,be,1.44,16.044,13.648,0.024,13.326,0.295,V
2458359.88520,2018-08-29.3866015,be,1.44,16.024,13.589,0.023,14.073,0.301,V
2458359.88646,2018-08-29.3878645,be,1.44,16.017,13.774,0.028,11.865,0.302,V
2458361.59365,2018-08-31.0949584,bm,1.54,16.340,14.197,0.030,7.608,0.212,g
2458361.59485,2018-08-31.0961630,bm,1.53,16.313,14.145,0.030,7.979,0.217,g
2458361.59605,2018-08-31.0973680,bm,1.51,16.404,14.212,0.029,7.504,0.200,g
2458362.58690,2018-09-01.0881528,bm,1.57,16.465,14.162,0.026,7.862,0.189,g
2458362.58810,2018-09-01.0893591,bm,1.49,16.526,14.158,0.025,7.883,0.179,g
2458362.58934,2018-09-01.0905981,bm,1.55,16.541,14.239,0.026,7.318,0.176,g
2458363.86847,2018-09-02.3696597,bi,1.45,16.674,14.160,0.022,7.872,0.156,g
2458363.86969,2018-09-02.3708722,bi,1.43,16.731,14.174,0.021,7.769,0.148,g
2458363.87091,2018-09-02.3720912,bi,1.37,16.702,14.172,0.021,7.779,0.152,g
2458364.87293,2018-09-03.3740670,be,1.39,16.273,13.622,0.019,13.648,0.239,V
2458364.87421,2018-09-03.3753405,be,1.42,16.249,13.610,0.019,13.812,0.244,V
2458364.87548,2018-09-03.3766096,be,1.44,16.273,13.628,0.019,13.576,0.238,V
2458366.85919,2018-09-05.3602032,be,1.62,16.271,13.607,0.019,13.838,0.240,V
2458366.86046,2018-09-05.3614774,be,1.59,16.286,13.631,0.019,13.540,0.236,V
2458366.86173,2018-09-05.3627519,be,1.55,16.314,13.627,0.018,13.581,0.230,V
2458368.82900,2018-09-07.3299099,be,1.44,16.298,13.615,0.018,13.733,0.234,V
2458368.83027,2018-09-07.3311795,be,1.43,16.280,13.605,0.019,13.867,0.237,V
2458368.83155,2018-09-07.3324612,be,1.41,16.302,13.596,0.018,13.985,0.233,V
2458371.82347,2018-09-10.3242127,be,1.41,16.255,13.608,0.019,13.824,0.243,V
2458371.82474,2018-09-10.3254827,be,1.42,16.244,13.605,0.019,13.858,0.246,V
2458372.81988,2018-09-11.3205738,be,1.49,16.239,13.605,0.019,13.858,0.246,V
2458372.82117,2018-09-11.3218512,be,1.41,16.286,13.637,0.019,13.458,0.236,V
2458372.82244,2018-09-11.323125,be,1.42,16.164,13.621,0.021,13.663,0.264,V
2458373.81531,2018-09-12.3159440,bi,1.56,14.530,14.162,0.156,7.861,1.120,g
2458373.81653,2018-09-12.3171592,bi,1.46,14.067,>14.067,99.990,8.211,1.719,g
2458373.81775,2018-09-12.3183817,bi,1.40,13.947,>13.947,99.990,6.904,1.917,g
2458374.84994,2018-09-13.3505077,bi,1.69,14.853,14.359,0.140,6.554,0.835,g
2458374.85115,2018-09-13.3517240,bi,1.82,14.750,14.205,0.132,7.552,0.916,g
2458374.85237,2018-09-13.3529407,bi,1.68,14.962,14.421,0.134,6.187,0.755,g
2458375.81368,2018-09-14.3142027,be,1.43,16.250,13.637,0.020,13.466,0.245,V
2458375.81495,2018-09-14.3154710,be,1.45,16.279,13.623,0.019,13.637,0.238,V
2458375.81624,2018-09-14.3167560,be,1.44,16.238,13.594,0.019,14.002,0.247,V
2458376.87400,2018-09-15.3744578,be,1.58,16.326,13.636,0.018,13.480,0.228,V
2458376.87526,2018-09-15.3757206,be,1.56,16.289,13.651,0.019,13.290,0.235,V
2458376.87653,2018-09-15.3769836,be,1.55,16.298,13.614,0.018,13.747,0.233,V
2458379.80670,2018-09-18.3070039,bi,1.56,16.581,14.168,0.025,7.816,0.175,g
2458379.80792,2018-09-18.3082193,bi,1.50,16.596,14.208,0.024,7.529,0.168,g
2458379.80914,2018-09-18.3094378,bi,1.55,16.583,14.211,0.025,7.505,0.172,g
2458380.84566,2018-09-19.3458994,be,1.62,16.239,13.622,0.020,13.649,0.247,V
2458380.84693,2018-09-19.3471603,be,1.65,16.285,13.600,0.018,13.928,0.237,V
2458380.84819,2018-09-19.3484238,be,1.66,16.218,13.607,0.020,13.843,0.252,V
2458381.81136,2018-09-20.3115303,bi,1.71,14.000,>14.000,99.990,3.181,1.825,g
2458381.81258,2018-09-20.3127525,bi,1.60,14.122,>14.122,99.990,7.232,1.632,g
2458381.81379,2018-09-20.3139701,bi,1.70,14.033,>14.033,99.990,6.322,1.771,g
2458382.81657,2018-09-21.3166940,be,1.44,16.116,13.608,0.022,13.824,0.276,V
2458382.81785,2018-09-21.3179674,be,1.42,16.108,13.627,0.022,13.590,0.278,V
2458382.81916,2018-09-21.3192777,be,1.40,16.094,13.611,0.022,13.793,0.282,V
2458383.79001,2018-09-22.2900718,bi,1.51,16.408,14.164,0.028,7.844,0.199,g
2458383.79122,2018-09-22.2912820,bi,1.44,16.437,14.188,0.028,7.673,0.194,g
2458383.79243,2018-09-22.2924960,bi,1.49,16.445,14.303,0.030,6.901,0.193,g
2458384.78729,2018-09-23.2872942,be,1.41,15.963,13.580,0.024,14.178,0.318,V
2458384.78857,2018-09-23.2885725,be,1.48,15.930,13.657,0.027,13.213,0.327,V
2458385.78277,2018-09-24.2827173,bi,1.65,16.138,14.173,0.036,7.779,0.255,g
2458385.78397,2018-09-24.2839290,bi,1.64,16.189,14.529,0.047,5.602,0.243,g
2458385.78519,2018-09-24.2851491,bi,1.63,16.224,14.243,0.035,7.294,0.236,g
2458388.59890,2018-09-27.0986828,bm,1.53,16.374,14.268,0.031,7.131,0.205,g
2458389.99037,2018-09-28.4900854,bq,1.71,15.907,14.116,0.042,8.200,0.316,g
2458389.99161,2018-09-28.4913185,bq,1.65,15.877,14.166,0.045,7.834,0.324,g
2458389.99284,2018-09-28.4925484,bq,1.68,15.831,14.244,0.051,7.283,0.338,g
2458391.62159,2018-09-30.1211994,bm,1.56,16.594,14.200,0.024,7.582,0.168,g
2458391.62284,2018-09-30.1224524,bm,1.57,16.586,14.220,0.025,7.446,0.169,g
2458391.62404,2018-09-30.1236546,bm,1.56,16.639,14.171,0.022,7.786,0.161,g
2458392.76429,2018-10-01.2638431,bE,1.68,16.313,14.168,0.030,7.814,0.218,g
2458392.76557,2018-10-01.2651240,bE,1.59,16.261,14.191,0.032,7.650,0.229,g
2458392.76684,2018-10-01.2663932,bE,1.65,16.395,14.232,0.030,7.361,0.203,g
2458393.83638,2018-10-02.3358656,bi,1.56,16.745,14.174,0.020,7.765,0.146,g
2458393.83758,2018-10-02.3370796,bi,1.52,99.990,99.990,99.990,99.990,99.990,g
2458393.83880,2018-10-02.3382962,bi,1.54,16.701,14.165,0.021,7.836,0.152,g
2458395.49879,2018-10-03.9981784,bm,1.55,16.810,14.196,0.020,7.613,0.138,g
2458395.49999,2018-10-03.9993855,bm,1.50,16.820,14.198,0.019,7.601,0.137,g
2458395.50123,2018-10-04.0006188,bm,1.43,16.835,14.239,0.020,7.323,0.135,g
2458395.82674,2018-10-04.3261145,bE,1.65,99.990,99.990,99.990,99.990,99.990,g
2458395.82801,2018-10-04.3273807,bE,1.88,99.990,99.990,99.990,99.990,99.990,g
2458395.82927,2018-10-04.3286445,bE,1.67,99.990,99.990,99.990,99.990,99.990,g
2458396.80399,2018-10-05.3033064,bE,1.59,16.906,14.221,0.018,7.439,0.127,g
2458396.80526,2018-10-05.3045752,bE,1.58,16.915,14.183,0.018,7.704,0.126,g
2458396.80654,2018-10-05.3058615,bE,1.59,16.896,14.190,0.018,7.656,0.128,g
2458397.86293,2018-10-06.3621866,bi,1.39,16.924,14.229,0.018,7.385,0.124,g
2458397.86415,2018-10-06.3634016,bi,1.39,16.912,14.197,0.018,7.603,0.125,g
2458397.86536,2018-10-06.3646197,bi,1.44,16.873,14.203,0.019,7.565,0.130,g
2458401.74274,2018-10-10.2417824,bE,1.46,16.026,14.162,0.040,7.856,0.290,g
2458401.74404,2018-10-10.2430780,bE,1.45,15.891,14.277,0.050,7.065,0.325,g
2458401.74529,2018-10-10.2443364,bE,1.45,15.533,14.232,0.067,7.370,0.448,g
2458405.96467,2018-10-14.4634861,bq,1.46,16.681,14.228,0.023,7.395,0.155,g
2458405.96588,2018-10-14.4646946,bq,1.46,16.711,14.199,0.022,7.589,0.151,g
2458406.77594,2018-10-15.2747111,bi,1.44,16.852,14.198,0.019,7.599,0.132,g
2458406.77715,2018-10-15.2759228,bi,1.46,16.899,14.204,0.018,7.563,0.127,g
2458406.77837,2018-10-15.2771403,bi,1.46,16.843,14.166,0.018,7.829,0.134,g
2458408.81001,2018-10-17.3086815,bi,1.50,16.863,14.228,0.019,7.392,0.131,g
2458408.81124,2018-10-17.3099012,bi,1.49,16.847,14.226,0.019,7.406,0.133,g
2458408.81246,2018-10-17.3111201,bi,1.48,16.896,14.218,0.018,7.467,0.127,g
2458410.44693,2018-10-18.9455043,bm,1.47,15.690,14.213,0.056,7.496,0.387,g
2458410.44813,2018-10-18.9467137,bm,1.51,16.199,14.178,0.034,7.737,0.242,g
2458410.44934,2018-10-18.9479174,bm,1.50,16.345,14.200,0.030,7.588,0.211,g
2458410.75876,2018-10-19.2573170,bi,1.52,16.671,14.188,0.022,7.670,0.157,g
2458410.75998,2018-10-19.2585415,bi,1.54,16.687,14.243,0.023,7.293,0.154,g
2458410.76120,2018-10-19.2597578,bi,1.48,16.674,14.215,0.023,7.480,0.156,g
2458411.76296,2018-10-20.2614677,bE,1.56,16.746,14.192,0.021,7.645,0.146,g
2458411.76423,2018-10-20.2627304,bE,1.54,16.811,14.274,0.021,7.085,0.138,g
2458411.76548,2018-10-20.2639913,bE,1.52,16.737,14.193,0.021,7.636,0.148,g
2458412.70126,2018-10-21.1997219,bi,1.46,16.409,14.153,0.027,7.926,0.199,g
2458412.70248,2018-10-21.2009434,bi,1.52,16.412,14.209,0.029,7.525,0.198,g
2458412.70370,2018-10-21.2021606,bi,1.46,16.473,14.237,0.028,7.330,0.187,g
2458413.60674,2018-10-22.1051628,bm,1.62,16.714,14.181,0.021,7.722,0.151,g
2458413.71094,2018-10-22.2093452,bE,1.44,16.426,14.172,0.027,7.779,0.196,g
2458413.71223,2018-10-22.2106368,bE,1.46,16.437,14.204,0.028,7.559,0.194,g
2458413.71350,2018-10-22.2119118,bE,1.49,16.302,14.227,0.032,7.399,0.220,g
2458417.70047,2018-10-26.1986855,bi,1.47,16.082,14.160,0.037,7.871,0.269,g
2458417.70169,2018-10-26.1999018,bi,1.47,16.222,14.214,0.034,7.487,0.236,g
2458417.70290,2018-10-26.2011202,bi,1.50,16.219,14.182,0.034,7.717,0.237,g
2458417.90403,2018-10-26.4022329,bq,1.68,15.758,14.154,0.050,7.913,0.362,g
2458417.90525,2018-10-26.4034471,bq,1.66,15.769,14.161,0.050,7.869,0.358,g
2458417.90647,2018-10-26.4046671,bq,1.70,15.850,14.276,0.051,7.071,0.333,g
2458418.58188,2018-10-27.0800585,bm,1.51,16.285,14.220,0.033,7.448,0.223,g
2458418.58310,2018-10-27.0812667,bm,1.51,16.238,14.216,0.034,7.477,0.233,g
2458418.58430,2018-10-27.0824724,bm,1.51,16.231,14.288,0.037,6.999,0.234,g
2458418.92598,2018-10-27.4241318,bq,2.10,15.977,14.096,0.039,8.347,0.296,g
2458418.92721,2018-10-27.4253612,bq,2.09,15.917,14.161,0.043,7.867,0.313,g
2458418.92843,2018-10-27.4265756,bq,2.15,16.011,14.228,0.042,7.397,0.287,g
2458419.98069,2018-10-28.4787928,bq,1.50,15.989,14.227,0.043,7.399,0.293,g
2458419.98191,2018-10-28.4800092,bq,1.52,99.990,99.990,99.990,99.990,99.990,g
2458419.98312,2018-10-28.4812270,bq,1.53,99.990,99.990,99.990,99.990,99.990,g
2458421.96227,2018-10-30.4602815,bq,2.09,14.828,14.146,0.119,7.968,0.867,g
2458421.96470,2018-10-30.4627178,bq,2.14,14.572,>14.572,99.990,4.835,1.078,g
2458422.70900,2018-10-31.2069769,bE,1.73,14.959,14.212,0.110,7.505,0.755,g
2458422.71027,2018-10-31.2082431,bE,1.82,99.990,99.990,99.990,99.990,99.990,g
2458422.71155,2018-10-31.2095252,bE,1.79,13.557,>13.557,99.990,11.611,2.760,g
2458423.68698,2018-11-01.1849089,bi,1.38,16.861,14.174,0.018,7.774,0.132,g
2458423.68820,2018-11-01.1861368,bi,1.41,16.812,14.206,0.020,7.549,0.138,g
2458423.68943,2018-11-01.1873690,bi,1.40,16.857,14.217,0.019,7.467,0.132,g
2458425.81373,2018-11-03.3115578,bi,1.55,16.878,14.219,0.019,7.456,0.130,g
2458425.81494,2018-11-03.3127733,bi,1.56,16.863,14.211,0.019,7.504,0.131,g
2458425.81616,2018-11-03.3139954,bi,1.54,16.885,14.227,0.019,7.402,0.129,g
2458427.80482,2018-11-05.3025678,bi,1.41,16.892,14.186,0.018,7.686,0.128,g
2458427.80604,2018-11-05.3037895,bi,1.43,16.888,14.210,0.018,7.514,0.128,g
2458427.80726,2018-11-05.3050076,bi,1.44,16.935,14.231,0.018,7.373,0.123,g
2458428.79044,2018-11-06.2881542,bi,1.46,16.901,14.224,0.018,7.420,0.127,g
2458428.79165,2018-11-06.2893656,bi,1.43,16.904,14.178,0.018,7.740,0.126,g
2458428.79287,2018-11-06.2905835,bi,1.43,16.896,14.227,0.019,7.400,0.127,g
2458430.77565,2018-11-08.2732760,bE,1.47,16.895,14.188,0.018,7.673,0.128,g
2458430.77691,2018-11-08.2745378,bE,1.46,16.910,14.197,0.018,7.612,0.126,g
2458430.77818,2018-11-08.2758030,bE,1.47,16.926,14.210,0.018,7.522,0.124,g
2458431.68796,2018-11-09.1855508,bE,1.54,16.895,14.190,0.018,7.655,0.128,g
2458431.68924,2018-11-09.1868258,bE,1.51,16.889,14.175,0.018,7.763,0.129,g
2458431.69051,2018-11-09.1881013,bE,1.47,16.867,14.199,0.019,7.590,0.131,g
2458432.65944,2018-11-10.1569883,bi,1.39,16.790,14.197,0.020,7.610,0.140,g
2458432.66064,2018-11-10.1582016,bi,1.38,16.847,14.230,0.020,7.383,0.133,g
2458432.66186,2018-11-10.1594174,bi,1.39,16.823,14.188,0.019,7.671,0.136,g
2458433.83793,2018-11-11.3354362,bi,1.45,16.791,14.220,0.020,7.444,0.140,g
2458434.77968,2018-11-12.2771600,bi,1.67,16.427,14.191,0.028,7.652,0.196,g
2458434.78090,2018-11-12.2783745,bi,1.72,16.591,14.170,0.023,7.805,0.169,g
2458434.78212,2018-11-12.2795961,bi,1.74,16.683,14.200,0.022,7.585,0.155,g
2458437.52218,2018-11-15.0195509,bm,1.49,16.843,14.198,0.019,7.600,0.134,g
2458437.52339,2018-11-15.0207559,bm,1.48,16.864,14.231,0.019,7.374,0.131,g
2458437.52460,2018-11-15.0219751,bm,1.54,16.836,14.202,0.019,7.570,0.135,g
2458437.96631,2018-11-15.4636699,bq,1.51,16.473,14.230,0.028,7.381,0.188,g
2458437.96753,2018-11-15.4648890,bq,1.53,16.386,14.235,0.030,7.344,0.203,g
2458437.96875,2018-11-15.4661078,bq,1.50,16.432,14.306,0.031,6.883,0.195,g
2458438.51356,2018-11-16.0108968,bm,1.45,16.863,14.241,0.019,7.305,0.131,g
2458438.51477,2018-11-16.0121056,bm,1.48,16.862,14.253,0.020,7.223,0.131,g
2458438.51598,2018-11-16.0133202,bm,1.45,16.881,14.255,0.019,7.211,0.129,g
2458439.47001,2018-11-16.9673190,bm,1.53,16.042,14.274,0.043,7.083,0.279,g
2458439.47122,2018-11-16.9685303,bm,1.45,16.104,14.274,0.040,7.090,0.264,g
2458439.47243,2018-11-16.9697414,bm,1.54,16.257,14.163,0.032,7.851,0.229,g
2458439.72960,2018-11-17.2268917,bE,1.45,16.823,14.172,0.019,7.782,0.137,g
2458439.73086,2018-11-17.2281615,bE,1.48,16.914,14.228,0.018,7.395,0.126,g
2458439.73215,2018-11-17.2294457,bE,1.50,16.783,14.241,0.021,7.304,0.142,g
2458440.66750,2018-11-18.1647626,bE,1.53,16.680,14.227,0.023,7.403,0.155,g
2458440.66876,2018-11-18.1660280,bE,1.54,16.711,14.222,0.022,7.432,0.151,g
2458440.67003,2018-11-18.1672912,bE,1.47,16.711,14.200,0.022,7.586,0.151,g
2458440.83900,2018-11-18.3362625,bi,1.38,16.875,14.237,0.019,7.335,0.130,g
2458440.84021,2018-11-18.3374793,bi,1.44,16.881,14.190,0.018,7.656,0.129,g
2458440.84143,2018-11-18.3386952,bi,1.40,16.871,14.207,0.019,7.538,0.130,g
2458441.39277,2018-11-18.8900136,bm,1.71,16.313,14.142,0.030,8.000,0.218,g
2458441.39411,2018-11-18.8913546,bm,1.62,16.265,14.249,0.034,7.252,0.228,g
2458441.39557,2018-11-18.8928129,bm,1.61,16.375,14.202,0.030,7.568,0.205,g
2458441.83671,2018-11-19.3339488,bq,1.55,15.025,14.262,0.109,7.163,0.710,g
2458441.83794,2018-11-19.3351679,bq,1.46,15.118,14.044,0.081,8.759,0.652,g
2458441.83916,2018-11-19.3363858,bq,1.42,15.291,14.460,0.102,5.973,0.557,g
2458442.40931,2018-11-19.9065164,bm,1.53,16.481,14.201,0.027,7.575,0.186,g
2458442.41052,2018-11-19.9077262,bm,1.51,16.434,14.228,0.029,7.396,0.195,g
2458442.84127,2018-11-20.3384645,bq,1.58,16.107,14.325,0.042,6.760,0.263,g
2458442.84370,2018-11-20.3409035,bq,1.63,16.085,14.190,0.038,7.652,0.268,g
2458444.59319,2018-11-22.0903268,bm,1.58,16.388,14.263,0.031,7.158,0.203,g
2458444.59440,2018-11-22.0915450,bm,1.64,16.418,14.250,0.030,7.246,0.197,g
2458444.59561,2018-11-22.0927479,bm,1.66,16.373,14.247,0.031,7.262,0.206,g
2458444.64721,2018-11-22.1443555,bi,1.40,16.117,14.191,0.037,7.653,0.260,g
2458444.64844,2018-11-22.1455843,bi,1.53,16.137,14.231,0.038,7.376,0.255,g
2458444.85657,2018-11-22.3536998,bq,1.53,15.756,14.202,0.052,7.570,0.362,g
2458444.85778,2018-11-22.3549142,bq,1.51,15.864,14.310,0.052,6.854,0.328,g
2458444.85900,2018-11-22.3561322,bq,1.53,15.895,14.300,0.050,6.920,0.319,g
2458446.46657,2018-11-23.9636655,bm,1.60,16.205,14.279,0.037,7.054,0.240,g
2458446.46778,2018-11-23.9648800,bm,1.56,16.192,14.261,0.037,7.172,0.243,g
2458447.50467,2018-11-25.0017393,bm,1.52,16.296,14.206,0.032,7.547,0.221,g
2458447.61386,2018-11-25.1109212,bi,1.51,16.201,14.192,0.034,7.640,0.241,g
2458447.61507,2018-11-25.1121369,bi,1.42,16.146,14.191,0.036,7.649,0.253,g
2458448.71475,2018-11-26.2117872,bi,1.51,16.539,14.208,0.026,7.528,0.177,g
2458448.71597,2018-11-26.2129989,bi,1.47,16.516,14.281,0.028,7.042,0.180,g
2458448.71718,2018-11-26.2142179,bi,1.46,16.545,14.225,0.026,7.416,0.176,g
2458448.89352,2018-11-26.3905528,bq,1.56,16.041,14.303,0.044,6.904,0.279,g
2458448.89473,2018-11-26.3917613,bq,1.55,15.956,14.298,0.048,6.933,0.301,g
2458448.89595,2018-11-26.3929795,bq,1.50,16.088,14.230,0.040,7.380,0.267,g
2458449.68636,2018-11-27.1833636,bi,1.48,16.692,14.215,0.022,7.485,0.154,g
2458449.68758,2018-11-27.1845866,bi,1.49,16.586,14.205,0.024,7.546,0.169,g
2458449.68880,2018-11-27.1858033,bi,1.46,16.619,14.202,0.024,7.577,0.164,g
2458449.85562,2018-11-27.3526223,bq,1.58,16.210,14.221,0.035,7.441,0.239,g
2458449.85684,2018-11-27.3538462,bq,1.60,16.204,14.215,0.035,7.482,0.240,g
2458449.85808,2018-11-27.3550774,bq,1.61,16.166,14.165,0.035,7.838,0.248,g
2458450.71931,2018-11-28.2162947,bi,1.45,16.716,14.235,0.022,7.347,0.150,g
2458450.72053,2018-11-28.2175126,bi,1.43,16.734,14.236,0.022,7.341,0.147,g
2458450.72176,2018-11-28.2187403,bi,1.43,16.681,14.209,0.022,7.524,0.155,g
2458450.92032,2018-11-28.4172997,bq,1.57,16.350,14.206,0.030,7.541,0.210,g
2458450.92166,2018-11-28.4186383,bq,1.62,16.275,14.224,0.033,7.423,0.225,g
2458450.92288,2018-11-28.4198571,bq,1.74,16.238,14.235,0.035,7.347,0.233,g
2458451.55864,2018-11-29.0556096,bm,1.55,99.990,99.990,99.990,99.990,99.990,g
2458451.55985,2018-11-29.0568135,bm,1.54,99.990,99.990,99.990,99.990,99.990,g
2458451.72857,2018-11-29.2255261,bi,1.44,16.737,14.185,0.021,7.693,0.147,g
2458451.72978,2018-11-29.2267415,bi,1.44,16.767,14.214,0.021,7.490,0.143,g
2458451.73100,2018-11-29.2279598,bi,1.47,16.819,14.232,0.020,7.366,0.137,g
2458451.93133,2018-11-29.4282793,bq,1.56,16.403,14.274,0.031,7.084,0.200,g
2458451.93264,2018-11-29.4295917,bq,1.55,16.319,14.160,0.030,7.871,0.216,g
2458451.93386,2018-11-29.4308093,bq,1.53,16.390,14.226,0.030,7.411,0.202,g
2458452.56593,2018-11-30.0628686,bm,1.48,16.715,14.206,0.022,7.548,0.150,g
2458452.56713,2018-11-30.0640817,bm,1.52,16.775,14.228,0.021,7.397,0.142,g
2458452.56834,2018-11-30.0652853,bm,1.54,16.767,14.214,0.021,7.490,0.144,g
2458452.72864,2018-11-30.2255810,bi,1.39,16.876,14.201,0.019,7.578,0.130,g
2458452.72986,2018-11-30.2267994,bi,1.46,16.860,14.191,0.019,7.644,0.132,g
2458452.73108,2018-11-30.2280149,bi,1.42,16.864,14.223,0.019,7.431,0.131,g
2458452.93157,2018-11-30.4285038,bq,1.64,16.471,14.228,0.028,7.397,0.188,g
2458452.93278,2018-11-30.4297125,bq,1.63,16.460,14.259,0.029,7.182,0.190,g
2458452.93400,2018-11-30.4309293,bq,1.67,16.458,14.230,0.028,7.382,0.190,g
2458453.55306,2018-12-01.0499763,bm,1.52,16.578,14.178,0.024,7.748,0.172,g
2458453.55430,2018-12-01.0512195,bm,1.53,99.990,99.990,99.990,99.990,99.990,g
2458453.55553,2018-12-01.0524475,bm,1.49,16.693,14.206,0.022,7.540,0.154,g
2458453.69149,2018-12-01.1884056,bE,1.48,16.918,14.203,0.018,7.567,0.125,g
2458453.69275,2018-12-01.1896746,bE,1.44,16.934,14.192,0.017,7.645,0.123,g
2458453.69401,2018-12-01.1909365,bE,1.45,16.909,14.199,0.018,7.597,0.126,g
2458454.61877,2018-12-02.1156659,bi,1.38,16.834,14.181,0.019,7.726,0.135,g
2458454.61999,2018-12-02.1168843,bi,1.38,16.834,14.200,0.019,7.586,0.135,g
2458454.62120,2018-12-02.1181025,bi,1.37,16.836,14.172,0.019,7.789,0.135,g
2458456.80929,2018-12-04.3061418,bE,1.48,16.870,14.198,0.019,7.598,0.131,g
2458456.81056,2018-12-04.3074158,bE,1.43,16.908,14.222,0.018,7.435,0.126,g
2458456.81185,2018-12-04.3087028,bE,1.46,16.919,14.202,0.018,7.574,0.125,g
2458457.59787,2018-12-05.0947155,bE,1.45,16.837,14.202,0.019,7.572,0.135,g
2458457.59914,2018-12-05.0959814,bE,1.47,16.871,14.200,0.019,7.592,0.131,g
2458458.59523,2018-12-06.0920607,bi,1.45,16.804,14.231,0.020,7.371,0.138,g
2458458.59645,2018-12-06.0932789,bi,1.42,16.820,14.191,0.019,7.655,0.137,g
2458458.59766,2018-12-06.0944935,bi,1.44,16.828,14.219,0.020,7.450,0.136,g
2458459.72018,2018-12-07.2169873,bE,1.50,16.915,14.216,0.018,7.472,0.125,g
2458459.72146,2018-12-07.2182673,bE,1.46,16.931,14.221,0.018,7.440,0.124,g
2458459.72272,2018-12-07.2195268,bE,1.50,16.937,14.209,0.018,7.519,0.123,g
2458460.57772,2018-12-08.0745127,bi,1.38,16.790,14.175,0.020,7.767,0.141,g
2458460.57894,2018-12-08.0757373,bi,1.43,16.815,14.230,0.020,7.377,0.137,g
2458460.58015,2018-12-08.0769535,bi,1.39,16.687,14.162,0.021,7.857,0.155,g
2458461.68238,2018-12-09.1791682,bi,1.45,16.857,14.215,0.019,7.484,0.132,g
2458461.68360,2018-12-09.1803831,bi,1.41,16.887,14.209,0.018,7.524,0.128,g
2458461.68482,2018-12-09.1816010,bi,1.40,16.915,14.239,0.018,7.322,0.125,g
2458462.76086,2018-12-10.2576252,bi,1.48,16.883,14.239,0.019,7.322,0.129,g
2458462.76207,2018-12-10.2588396,bi,1.46,16.898,14.219,0.018,7.455,0.127,g
2458462.76329,2018-12-10.2600587,bi,1.49,16.855,14.206,0.019,7.546,0.132,g
2458463.75400,2018-12-11.2507622,bi,1.39,16.904,14.240,0.019,7.310,0.126,g
2458463.75522,2018-12-11.2519840,bi,1.39,16.889,14.242,0.019,7.297,0.128,g
2458463.75644,2018-12-11.2532010,bi,1.41,16.871,14.188,0.018,7.665,0.130,g
2458465.72131,2018-12-13.2180486,bE,1.44,16.920,14.200,0.018,7.581,0.125,g
2458465.72259,2018-12-13.2193315,bE,1.49,16.941,14.195,0.017,7.618,0.123,g
2458465.72387,2018-12-13.2206046,bE,1.46,16.904,14.179,0.018,7.734,0.127,g
2458466.30166,2018-12-13.7983954,bm,1.71,16.687,14.187,0.022,7.675,0.155,g
2458466.30287,2018-12-13.7996076,bm,1.67,16.754,14.221,0.021,7.447,0.146,g
2458466.30409,2018-12-13.8008270,bm,1.67,16.755,14.212,0.021,7.501,0.145,g
2458466.61025,2018-12-14.1069781,bi,1.42,16.810,14.214,0.020,7.491,0.138,g
2458466.61146,2018-12-14.1081939,bi,1.41,16.819,14.208,0.020,7.527,0.137,g
2458467.51079,2018-12-15.0075224,bm,1.60,16.817,14.191,0.019,7.648,0.137,g
2458467.51200,2018-12-15.0087313,bm,1.46,16.872,14.199,0.019,7.591,0.130,g
2458467.51322,2018-12-15.0099395,bm,1.48,16.844,14.239,0.020,7.317,0.134,g
2458468.45413,2018-12-15.9508429,bm,1.58,16.757,14.208,0.021,7.535,0.145,g
2458468.45547,2018-12-15.9521875,bm,1.54,16.738,14.217,0.021,7.465,0.147,g
